sample_id	cluster	cell_type_major	cell_type_minor	cell_state	n_cells	contamination_median	contamination_P90	raw_total_counts	corrected_total_counts	top_marker_genes_expected	raw_top_marker_detected_pairs	corrected_top_marker_detected_pairs	top_marker_cell_pairs	raw_top_marker_count_sum	corrected_top_marker_count_sum	top_marker_detection_retention	top_marker_count_retention	total_count_retention
sample6	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	16	0.000192514921422589	0.00321700301176919	89643	89590.9623534352	30	258	258	480	1973	1972.99387097617	1	0.999996893551023	0.999419501282143
sample10	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	47	0.000189922693599812	0.00499337407860767	293315	293125.857526391	30	770	770	1410	7300	7299.98042822918	1	0.999997318935505	0.999355155809933
sample21	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	185	0.000187544576024639	0.00257163739255292	2997748	2986042.35932334	30	4835	4835	5550	735399	735360.039127432	1	0.999947020770264	0.996095188562662
sample22	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	5	0.000186320058103446	0.000216032541881713	47746	47741.2842923412	30	98	98	150	385	384.999938515572	1	0.999999840300186	0.999901233450785
sample26	12	B/Plasma	Conventional_B_cell	B_cell	18	0.000186021794365135	0.00717084839498337	50547	50457.0742917134	30	236	236	540	720	719.936472529696	1	0.999911767402355	0.998220948655971
sample13	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	5	0.000185061913911245	0.000220168382197617	15428	15425.8982639266	30	43	43	150	6793	6792.92972428937	1	0.999989654687085	0.999863771320108
sample26	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	40	0.000182215881040917	0.00279898078302857	277028	276238.866816953	30	601	601	1200	10209	10208.6371738877	1	0.999964460171191	0.997151431685437
sample1	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	9	0.000175769643614759	0.00248130378782609	45079	45063.4547005003	30	153	153	270	949	948.997068483545	1	0.999996910941565	0.999655154295798
sample31	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	16	0.000173424245193981	0.00707128816003052	125415	125324.390706584	30	278	278	480	1739	1738.99865826315	1	0.999999228443447	0.999277524272091
sample26	17	Mast	Mast_cell	mast_cell	56	0.000173034500297158	0.00261797278432229	126395	126238.273845192	30	828	828	1680	4493	4492.9846190523	1	0.999996576686468	0.998760028839688
sample6	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	19	0.000170608753110035	0.183157499187432	266656	235431.218886382	30	282	282	570	5314	5312.00709978951	1	0.999624971733066	0.882902386919407
sample13	19	Epithelial	Chief_like_epithelial	metallothionein_high	5	0.000170576235354554	0.000253324465579357	15932	15928.9339016619	30	68	68	150	2422	2421.94936073804	1	0.999979091964508	0.999807550945387
sample38	17	Mast	Mast_cell	mast_cell	1	0.000162234545564206	0.000162234545564206	1623	1622.73724645888	30	9	9	30	16	15.999979269915	1	0.999998704369686	0.999838106259323
sample5	24	T/NK	Cycling_T_cell	cycling	5	0.00016094225132309	0.00954173379650202	17257	17236.4632527448	30	21	21	150	57	56.9997673916534	1	0.999995919151815	0.998809946847353
sample21	19	Epithelial	Chief_like_epithelial	metallothionein_high	15	0.000160018983959755	0.00120441305823872	210032	209948.64791023	30	292	292	450	31505	31503.0897015478	1	0.999939365229257	0.999603145759836
sample26	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	131	0.000159769822872116	0.00303880336171553	334879	334053.53524796	30	2143	2143	3930	8780	8779.08354117159	1	0.999895619723416	0.997535035782956
sample16	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	1	0.000155213047043607	0.000155213047043607	2933	2932.54713239712	30	0	0	30	0	0	NA	NA	0.999845595771265
sample4	22	Mesothelial	Mesothelial	mesothelial_ECM_program	9	0.000153318834859323	0.00133516865624794	94914	94832.5284363077	30	30	30	270	564	563.980639929531	1	0.99996567363392	0.999141627539748
sample21	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	45	0.000151758850606067	0.0133256606691046	517707	517190.793379912	30	937	937	1350	7689	7688.99521492421	1	0.999999377672546	0.999002898125603
sample37	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	5	0.00015160681111603	0.00202542419620124	22236	22228.6431212088	30	38	38	150	148	147.995682255471	1	0.999970826050476	0.999669145584134
sample7	24	T/NK	Cycling_T_cell	cycling	2	0.000151057976102888	0.000188832993052032	2202	2201.67454216861	30	0	0	60	0	0	NA	NA	0.999852198986651
sample22	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	10	0.000150037488561046	0.000813729552136408	32842	32825.9725666189	30	137	137	300	322	321.991207735383	1	0.99997269483038	0.999511983637381
sample18	22	Mesothelial	Mesothelial	mesothelial_ECM_program	8	0.000148756033874794	0.130939072616398	116120	114853.022563367	30	18	18	240	911	910.917033213209	1	0.99990892778618	0.989089067889832
sample22	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	2	0.000146494095183386	0.000146829899207317	3535	3534.48225771014	30	24	24	60	198	197.968959083668	1	0.999843227695295	0.999853538248978
sample20	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	2	0.000145742328393255	0.000165565283778802	17005	17002.5854092065	30	5	5	60	25	24.999877660394	1	0.999995106415762	0.999858007010084
sample10	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	7	0.000144601311298368	0.000178414814461364	15479	15477.0887255356	30	151	151	210	1191	1190.91245036989	1	0.99992649065482	0.999876524680898
sample10	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	26	0.000143132539369013	0.00148341000796042	112781	112738.75259442	30	290	290	780	2959	2958.98912010087	1	0.999996323116211	0.999625403165607
sample22	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	2	0.000142452773883639	0.00020032451889374	7411	7410.21834637391	30	1	1	60	3	2.9991959185684	1	0.999731972856133	0.999894527914439
sample26	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	81	0.000139568170781988	0.00359882639991533	709511	708709.536582795	30	1608	1608	2430	10612	10611.9801360198	1	0.999998128158666	0.998870400293716
sample11	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	1	0.000126042470685618	0.000126042470685618	2112	2111.73539647434	30	23	23	30	178	177.975754813554	1	0.999863791087381	0.999874714239745
sample22	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	7	0.000124402257021559	0.00234821266814787	26708	26697.7355600722	30	80	80	210	278	277.991461931778	1	0.999969287524381	0.999615679199947
sample37	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	2	0.000124134567174321	0.000153667210455111	4331	4330.44826295562	30	5	5	60	8	7.9999238522322	1	0.999990481529025	0.999872607470703
sample31	24	T/NK	Cycling_T_cell	cycling	3	0.000123189750224757	0.000310962474888616	6193	6192.20930587549	30	23	23	90	54	53.9998119916612	1	0.999996518364096	0.999872324539882
sample30	24	T/NK	Cycling_T_cell	cycling	8	0.000120558398702141	0.000378152875195171	31630	31625.5632016421	30	119	119	240	323	322.999138461949	1	0.999997332699532	0.999859728158145
sample22	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	12	0.000120067013598188	0.00369314208500869	48659	46408.0273788805	30	167	167	360	486	482.990702320873	1	0.993808029466817	0.953739850364383
sample37	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	2	0.000119372668327605	0.000193412869249572	28231	28229.7997131644	30	32	32	60	434	433.994547465089	1	0.999987436555504	0.99995748337517
sample38	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	2	0.000113563448448959	0.000140639729615997	10750	10748.8541429426	30	49	49	60	957	956.946584542203	1	0.999944184474612	0.999893408645826
sample7	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	7	0.000112864330027723	0.000360138630891761	37305	37300.692310081	30	171	171	210	2726	2725.85858975293	1	0.999948125367914	0.999884527813457
sample10	12	B/Plasma	Conventional_B_cell	B_cell	8	0.00011011319022413	0.000254956250494344	35907	35902.810620749	30	95	95	240	347	346.995522697751	1	0.999987097111674	0.999883326948755
sample1	24	T/NK	Cycling_T_cell	cycling	1	0.000106774736282122	0.000106774736282122	1267	1266.86502841456	30	0	0	30	0	0	NA	NA	0.999893471518993
sample31	17	Mast	Mast_cell	mast_cell	2	0.000105121066133053	0.000107926250553887	3154	3153.67164265666	30	21	21	60	64	63.9999694488962	1	0.999999522639003	0.999895891774464
sample12	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	1	0.000104185719110336	0.000104185719110336	2645	2644.72605813868	30	23	23	30	182	181.977869066743	1	0.99987840146562	0.999896430298176
sample37	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	4	0.000103042575372347	0.000158892487088037	26427	26424.152172905	30	84	84	120	528	527.988261095183	1	0.999977767225726	0.999892237972716
sample5	22	Mesothelial	Mesothelial	mesothelial_ECM_program	6	0.000102741507702256	0.00243816410971374	32611	32595.0608766473	30	10	10	180	49	48.9991997152892	1	0.999983667658963	0.999511234756596
sample30	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	29	0.000100618778605016	0.00314751030662713	173338	173190.384850458	30	447	447	870	3673	3672.99244907352	1	0.999997944207328	0.99914839706503
sample21	24	T/NK	Cycling_T_cell	cycling	3	9.88048659019301e-05	0.000170250402257304	4756	4755.45915702603	30	4	4	90	7	6.99990663798598	1	0.999986662569425	0.999886281965103
sample26	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	48	9.87169246346894e-05	0.00189709133056822	242373	241028.320146087	30	810	810	1440	8970	8969.69650067211	1	0.999966165069354	0.994452022898951
sample37	17	Mast	Mast_cell	mast_cell	3	9.83316577932375e-05	9.95856152280269e-05	11038	11037.0128460738	30	26	26	90	89	88.9997655315844	1	0.99999736552342	0.999910567681987
sample39	24	T/NK	Cycling_T_cell	cycling	6	9.65376748900336e-05	0.000340730779239346	35604	35601.2091406836	30	116	116	180	408	407.998589188445	1	0.999996542128542	0.999921613882812
sample6	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	4	9.45171882268085e-05	0.000112566479904538	16548	16546.6344865243	30	98	98	120	1448	1447.93695629393	1	0.999956461528957	0.999917481660883
sample3	22	Mesothelial	Mesothelial	mesothelial_ECM_program	4	9.4465404160793e-05	0.000142097295045796	19378	19376.5441961111	30	5	5	120	19	18.9999614185231	1	0.999997969395953	0.999924873367278
sample26	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	13	9.25473938603888e-05	0.00198459488186033	38594	38579.6507468373	30	322	322	390	4081	4080.52450056668	1	0.999883484578947	0.999628199897323
sample10	24	T/NK	Cycling_T_cell	cycling	7	9.09641408238783e-05	0.000691594921276006	39447	39442.2861079008	30	119	119	210	490	489.998100234364	1	0.999996122927274	0.999880500618572
sample36	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	1	8.98704159888959e-05	8.98704159888959e-05	3150	3149.71697059387	30	11	11	30	70	69.9999886478958	1	0.999999837827082	0.999910149394878
sample21	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	7	8.81536131416711e-05	0.000400257559609965	19427	19424.2067392935	30	157	157	210	1814	1813.91309765278	1	0.999952093524137	0.999856217598882
sample4	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	7	8.75537102215457e-05	0.00415824347610954	32998	32961.8371315207	30	180	180	210	3094	3092.70820801892	1	0.999582484815425	0.998904089081785
sample19	17	Mast	Mast_cell	mast_cell	1	8.74734234205816e-05	8.74734234205816e-05	1789	1788.84402471188	30	11	11	30	13	12.9999610250579	1	0.999997001927533	0.999912814260414
sample37	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	3	8.64418660309712e-05	0.000117297751698633	4530	4529.61280380116	30	3	3	90	5	4.99994468112598	1	0.999988936225196	0.999914526225421
sample26	19	Epithelial	Chief_like_epithelial	metallothionein_high	38	8.63096888956819e-05	0.00969365311887093	586122	576614.395840947	30	674	674	1140	69874	69655.4516637724	1	0.996872250962767	0.983778796634398
sample10	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	18	8.47943764677369e-05	0.000674451430667078	155440	155406.356906995	30	357	357	540	11051	11050.9023432943	1	0.999991163088798	0.999783562191168
sample5	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	2	8.24550211606175e-05	0.000131176167726852	8314	8313.66273644309	30	54	54	60	755	754.982294871214	1	0.999976549498297	0.999959434260656
sample22	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	11	8.18462548708092e-05	0.0163543939780337	195037	193739.408491215	30	160	160	330	3252	3251.92744078313	1	0.99997768781769	0.993346946944503
sample1	22	Mesothelial	Mesothelial	mesothelial_ECM_program	5	8.0054408515882e-05	0.000355827771179067	54866	54859.8148973417	30	11	11	150	52	51.9967519830726	1	0.999937538136012	0.999887268934161
sample11	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	2	7.99085241682923e-05	8.82902600375771e-05	14946	14944.9170677158	30	18	18	60	65	64.9991964993235	1	0.99998763845113	0.999927543671605
sample26	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	81	7.8960785769781e-05	0.000803710521219548	1279534	1279344.16280826	30	1594	1594	2430	190781	190779.670290765	1	0.999993030179968	0.99985163568007
sample2	22	Mesothelial	Mesothelial	mesothelial_ECM_program	6	7.48675071629593e-05	0.293559860655301	115872	113296.796947624	30	19	19	180	300	299.999346069021	1	0.999997820230071	0.977775450045087
sample28	22	Mesothelial	Mesothelial	mesothelial_ECM_program	1	7.4321303182218e-05	7.4321303182218e-05	1910	1909.85808127508	30	1	1	30	6	5.99999173614535	1	0.999998622690892	0.99992569700266
sample31	22	Mesothelial	Mesothelial	mesothelial_ECM_program	6	7.08614486656911e-05	0.228139724214059	32061	30338.9214571654	30	12	12	180	90	89.8774218188889	1	0.998638020209877	0.946287435113235
sample37	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	1	7.07520906129679e-05	7.07520906129679e-05	1531	1530.89210468929	30	2	2	30	35	34.9997150265403	1	0.999991857901153	0.999929526250353
sample37	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	1	6.85036345266453e-05	6.85036345266453e-05	1278	1277.91279558413	30	20	20	30	366	365.979136946751	1	0.999942997122271	0.999931764932812
sample21	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	11	5.97876035005286e-05	0.00883508691349086	71021	70922.7075948532	30	132	132	330	770	769.976876525832	1	0.999969969514067	0.998616009276878
sample22	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	3	5.97253077464202e-05	0.000107736982002605	18701	18700.032656366	30	33	33	90	2802	2801.99989401136	1	0.999999962173931	0.999948273160043
sample4	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	5	5.47739575990033e-05	0.00659325670270742	57357	57331.7702518798	30	86	86	150	2398	2397.99896784021	1	0.999999569574732	0.999560127828858
sample12	17	Mast	Mast_cell	mast_cell	1	5.45408674461074e-05	5.45408674461074e-05	11182	11181.3940213798	30	16	16	30	57	56.9997936297478	1	0.999996379469259	0.999945807671244
sample3	24	T/NK	Cycling_T_cell	cycling	1	5.29871743927882e-05	5.29871743927882e-05	1752	1751.90729214486	30	8	8	30	11	10.999962153727	1	0.999996559429729	0.999947084557568
sample24	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	7	5.25800220940498e-05	0.00234733294678514	74911	74892.8876889389	30	58	58	210	466	465.99982697797	1	0.99999962870809	0.999758215601699
sample26	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	13	5.05634858235921e-05	0.00456357024871798	97577	96763.3953051896	30	132	132	390	848	847.990057010097	1	0.999988274776058	0.991661921407603
sample7	22	Mesothelial	Mesothelial	mesothelial_ECM_program	9	5.02965737156978e-05	0.000380826200352807	173483	173454.813924315	30	39	39	270	797	796.986048875951	1	0.999982495452888	0.999837528312944
sample26	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	16	5.0289366694084e-05	0.00405537395866898	116328	116282.024199899	30	298	298	480	8200	8199.86071271299	1	0.999983013745487	0.999604774430051
sample19	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	1	5.02523899854081e-05	5.02523899854081e-05	5236	5235.73775530999	30	27	27	30	435	434.984254799729	1	0.999963804137307	0.999949915070662
sample21	22	Mesothelial	Mesothelial	mesothelial_ECM_program	2	4.86854656436439e-05	7.44397595669101e-05	23299	23298.1525782017	30	5	5	60	16	15.9997075602973	1	0.99998172251858	0.999963628404724
sample26	24	T/NK	Cycling_T_cell	cycling	1	4.63104567023765e-05	4.63104567023765e-05	1399	1398.93528097897	30	0	0	30	0	0	NA	NA	0.999953739084328
sample21	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	3	3.70301064606154e-05	7.5182377728026e-05	21147	21146.0877182528	30	70	70	90	2286	2285.9919701633	1	0.999996487385522	0.999956859992093
sample27	22	Mesothelial	Mesothelial	mesothelial_ECM_program	1	3.59911460152658e-05	3.59911460152658e-05	7702	7701.72296077092	30	1	1	30	1	0.999999344814903	1	0.999999344814903	0.99996403022214
sample11	24	T/NK	Cycling_T_cell	cycling	1	3.59627793046932e-05	3.59627793046932e-05	17072	17071.3899170851	30	27	27	30	167	166.999778524951	1	0.9999986738021	0.999964264121665
sample22	24	T/NK	Cycling_T_cell	cycling	1	3.09789517191813e-05	3.09789517191813e-05	7556	7555.76608464819	30	2	2	30	10	9.99996942850659	1	0.999996942850659	0.999969042436235
sample10	22	Mesothelial	Mesothelial	mesothelial_ECM_program	21	3.0353259793418e-05	0.000345015697892386	431673	431642.423523661	30	62	62	630	1907	1906.98671733793	1	0.999993034786537	0.999929167503321
sample30	22	Mesothelial	Mesothelial	mesothelial_ECM_program	6	2.69362480238621e-05	0.000118854899775633	82195	82191.9474681466	30	26	26	180	244	243.999004374545	1	0.999995919567806	0.999962862317009
sample26	22	Mesothelial	Mesothelial	mesothelial_ECM_program	4	2.62284131703064e-05	0.000180486502094629	47724	47723.1738198384	30	11	11	120	53	52.9998172718465	1	0.999996552298991	0.999982688371435
sample11	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	1	1.79346646310765e-05	1.79346646310765e-05	23738	23737.5768883931	30	16	16	30	2156	2155.99989652679	1	0.999999952006862	0.999982175768518
sample3	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	2	1.47391518519027e-05	1.86332545167127e-05	42860	42859.3470305381	30	12	12	60	195	194.999993455294	1	0.999999966437404	0.999984765061552
sample22	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	1	1.39669987540543e-05	1.39669987540543e-05	26068	26067.6361630969	30	9	9	30	237	236.999953509433	1	0.999999803837268	0.999986042776466
